zip	lat	lon	code	city	state	county
97458	+43.020023	-124.136075		MYRTLE POINT	41	011
97459	+43.241489	-124.163469		NORTH BEND	41	011
97460	+43.138755	-124.127089	P	NORWAY	41	011
97461	+44.099169	-123.468389		NOTI	41	039
97462	+43.503232	-123.414079		OAKLAND	41	019
97463	+43.737605	-122.437723		OAKRIDGE	41	039
97464	+42.739889	-124.510560	P	OPHIR	41	015
97465	+42.703155	-124.450940		PORT ORFORD	41	015
97466	+42.879975	-124.070945		POWERS	41	011
97467	+43.449523	-123.745579		REEDSPORT	41	019
97468	+43.138755	-124.127089		REMOTE	41	011
97469	+43.267918	-123.425450		RIDDLE	41	019
97470	+43.053573	-123.360805		ROSEBURG	41	019
97472	+43.863845	-122.998790	P	SAGINAW	41	039
97473	+43.671853	-123.825751		SCOTTSBURG	41	019
97476	+42.800135	-124.433374		SIXES	41	015
97477	+43.937276	-123.444371		SPRINGFIELD	41	039
97478	+44.095761	-122.872806		SPRINGFIELD	41	039
97479	+43.345559	-123.208273		SUTHERLIN	41	019
97480	+44.101084	-123.732051		SWISSHOME	41	039
97481	+43.114050	-123.529417		TENMILE	41	019
97482	+43.863845	-122.998790	P	THURSTON	41	039
97484	+42.917670	-122.907864		TILLER	41	019
97486	+43.393775	-123.516847		UMPQUA	41	019
97487	+44.003051	-123.367371		VENETA	41	039
97488	+44.162401	-122.870723		VIDA	41	039
97489	+44.128776	-122.637619		WALTERVILLE	41	039
97490	+44.000245	-123.615073		WALTON	41	039
97491	+42.609252	-124.388576	P	WEDDERBURN	41	015
97492	+43.757499	-122.481043		WESTFIR	41	039
97493	+43.915870	-124.031752		WESTLAKE	41	039
97494	+43.328430	-123.333177	P	WILBUR	41	019
97495	+43.333141	-123.325617	P	WINCHESTER	41	019
97496	+43.306579	-123.453420		WINSTON	41	019
97497	+42.652236	-123.425008		WOLF CREEK	41	033
97498	+44.333892	-124.024246		YACHATS	41	041
97499	+43.308689	-123.165395		YONCALLA	41	019
97501	+42.482623	-122.722550		MEDFORD	41	029
97502	+42.416384	-122.917383		CENTRAL POINT	41	029
97503	+42.537028	-122.883923		WHITE CITY	41	029
97504	+42.322392	-122.793659		MEDFORD	41	029
97520	+42.148098	-122.537356		ASHLAND	41	029
97522	+42.530813	-122.554633		BUTTE FALLS	41	029
97523	+42.273683	-123.554046		CAVE JUNCTION	41	033
97524	+42.478023	-122.635695		EAGLE POINT	41	029
97525	+42.440993	-123.029161		GOLD HILL	41	029
97526	+42.402144	-123.416119		GRANTS PASS	41	033
97527	+42.345125	-123.440456		GRANTS PASS	41	033
97528	+42.396421	-123.535027	P	GRANTS PASS	41	033
97530	+42.181333	-123.024100		JACKSONVILLE	41	029
97531	+42.212141	-123.624688		KERBY	41	033
97532	+42.400936	-123.525826		MERLIN	41	033
97533	+42.308007	-123.327323	P	MURPHY	41	033
97534	+42.087941	-123.688998		O BRIEN	41	033
97535	+42.262556	-122.814640		PHOENIX	41	029
97536	+42.787066	-122.506046		PROSPECT	41	029
97537	+42.533003	-123.097269		ROGUE RIVER	41	029
97538	+42.265435	-123.551451		SELMA	41	033
97539	+42.621218	-122.756141		SHADY COVE	41	029
97540	+42.221879	-122.770093		TALENT	41	029
97541	+42.697957	-122.769269		TRAIL	41	029
97543	+42.292694	-123.548618		WILDERVILLE	41	033
97544	+42.357375	-123.321239		WILLIAMS	41	033
97601	+42.293293	-121.816873		KLAMATH FALLS	41	035
97602	+42.804981	-121.584833	P	KLAMATH FALLS	41	035
97603	+42.612760	-121.685853		KLAMATH FALLS	41	035
97604	+42.733365	-121.987076	P	CRATER LAKE	41	035
97620	+42.805272	-120.355294		ADEL	41	037
97621	+42.464842	-121.259056		BEATTY	41	035
97622	+42.399541	-121.080557	P	BLY	41	035
97623	+42.193652	-121.330060		BONANZA	41	035
97624	+42.722220	-121.878916		CHILOQUIN	41	035
97625	+42.291015	-121.507834		DAIRY	41	035
97626	+42.641537	-122.037995	P	FORT KLAMATH	41	035
97627	+42.119398	-122.008124		KENO	41	035
97630	+42.180763	-120.369607		LAKEVIEW	41	037
97632	+42.095447	-121.387408		MALIN	41	035
97633	+42.055503	-121.522384		MERRILL	41	035
97634	+42.128418	-121.870983	P	MIDLAND	41	035
97635	+42.805272	-120.355294		NEW PINE CREEK	41	037
97636	+42.775198	-120.330349		PAISLEY	41	037
97637	+42.805272	-120.355294		PLUSH	41	037
97638	+42.805272	-120.355294		SILVER LAKE	41	037
97639	+42.486975	-121.531087		SPRAGUE RIVER	41	035
97640	+42.944694	-120.794615		SUMMER LAKE	41	037
97641	+43.157855	-120.724397	P	CHRISTMAS VALLEY	41	037
97701	+44.082037	-121.227125		BEND	41	017
97702	+43.998448	-121.260298		BEND	41	017
97707	+43.843071	-121.576423		BEND	41	017
97708	+44.001834	-120.949520	P	BEND	41	017
97709	+44.001834	-120.949520	P	BEND	41	017
97710	+43.019785	-119.069624		FIELDS	41	025
97711	+44.538351	-121.321903		ASHWOOD	41	031
97712	+43.665917	-120.225618		BROTHERS	41	017
97720	+43.554287	-118.874273		BURNS	41	025
97721	+43.019785	-119.069624		PRINCETON	41	025
97722	+43.019785	-119.069624		DIAMOND	41	025
97730	+44.443474	-121.659909		CAMP SHERMAN	41	031
97731	+42.804981	-121.584833		CHEMULT	41	035
97732	+43.019785	-119.069624	P	CRANE	41	025
97733	+43.444217	-121.710925		CRESCENT	41	035
97734	+44.499106	-121.267976		CULVER	41	031
97735	+42.805272	-120.355294	P	FORT ROCK	41	037
97736	+43.562030	-119.078609		FRENCHGLEN	41	025
97737	+43.372529	-121.658336		GILCHRIST	41	035
97738	+43.555768	-119.081558		HINES	41	025
97739	+43.692193	-121.565187		LA PINE	41	017
97740	+43.019785	-119.069624	P	LAWEN	41	025
97741	+44.626160	-121.128106		MADRAS	41	031
97750	+44.644668	-120.014665		MITCHELL	41	069
97751	+44.127641	-119.864655		PAULINA	41	013
97752	+44.085051	-120.276069		POST	41	013
97753	+44.232525	-121.008489		POWELL BUTTE	41	013
97754	+44.168050	-120.660334		PRINEVILLE	41	013
97756	+44.268862	-121.266414		REDMOND	41	017
97758	+43.019785	-119.069624		RILEY	41	025
97759	+44.316480	-121.509124		SISTERS	41	017
97760	+44.349792	-121.245224		TERREBONNE	41	017
97761	+44.771108	-121.334786	P	WARM SPRINGS	41	031
97801	+45.711814	-118.637974		PENDLETON	41	059
97810	+45.724767	-118.490788		ADAMS	41	059
97812	+45.567282	-120.275127		ARLINGTON	41	021
97813	+45.823940	-118.524881		ATHENA	41	059
97814	+44.754237	-117.742659		BAKER CITY	41	001
97817	+44.477794	-118.947769		BATES	41	023
97818	+45.419841	-119.657500		BOARDMAN	41	049
97819	+44.493135	-117.765498	P	BRIDGEPORT	41	001
97820	+44.391149	-118.946498		CANYON CITY	41	023
97821	+45.683276	-118.458080	P	CAYUSE	41	059
97823	+45.255099	-120.140937		CONDON	41	021
97824	+45.341881	-117.872662		COVE	41	061
97825	+44.465268	-119.533402		DAYVILLE	41	023
97826	+45.692754	-119.198798		ECHO	41	059
97827	+45.612664	-117.907539		ELGIN	41	061
97828	+45.648199	-117.169858		ENTERPRISE	41	063
97830	+44.928579	-120.130869		FOSSIL	41	069
97831	+44.477794	-118.947769	P	FOX	41	023
97833	+44.941557	-117.987928		HAINES	41	001
97834	+44.952248	-117.123753		HALFWAY	41	001
97835	+45.909854	-118.755877		HELIX	41	059
97836	+45.301332	-119.577731		HEPPNER	41	049
97837	+44.530415	-118.029277		HEREFORD	41	001
97838	+45.699986	-119.100692		HERMISTON	41	059
97839	+45.493821	-119.638037		LEXINGTON	41	049
97840	+44.963341	-116.843590		OXBOW	41	001
97841	+45.474915	-117.957463		IMBLER	41	061
97842	+45.503578	-116.807469		IMNAHA	41	063
97843	+45.456534	-119.842256		IONE	41	049
97844	+45.707049	-119.631097		IRRIGON	41	049
97845	+44.550033	-118.914774		JOHN DAY	41	023
97846	+45.406071	-117.073337		JOSEPH	41	063
97848	+44.477794	-118.947769		KIMBERLY	41	023
97850	+45.295350	-118.164822		LA GRANDE	41	061
97856	+44.713688	-119.090832		LONG CREEK	41	023
97857	+45.465083	-117.457163		LOSTINE	41	063
97859	+45.521453	-118.433494	P	MEACHAM	41	059
97861	+45.438822	-120.206698	P	MIKKALO	41	021
97862	+45.740766	-118.504320		MILTON FREEWATER	41	059
97864	+44.818887	-119.419221		MONUMENT	41	023
97865	+44.446986	-119.097430		MOUNT VERNON	41	023
97867	+45.043975	-117.981498		NORTH POWDER	41	061
97868	+45.421150	-118.860300		PILOT ROCK	41	059
97869	+44.459922	-118.704035		PRAIRIE CITY	41	023
97870	+44.794629	-117.229802		RICHLAND	41	001
97872	+44.477794	-118.947769		RITTER	41	023
97873	+44.119638	-119.122317		SENECA	41	023
97874	+44.780103	-119.914072		SPRAY	41	069
97875	+45.806358	-119.176169		STANFIELD	41	059
97876	+45.295599	-118.000258		SUMMERVILLE	41	061
97877	+44.725630	-118.181033		SUMPTER	41	001
97880	+45.498472	-118.704081	P	UKIAH	41	059
97882	+45.869529	-118.956930		UMATILLA	41	059
97883	+45.162055	-117.848982		UNION	41	061
97884	+44.456084	-118.195489		UNITY	41	001
97885	+45.655005	-117.511052		WALLOWA	41	063
97886	+45.788782	-118.300068		WESTON	41	059
97901	+43.785214	-117.368446		ADRIAN	41	045
97902	+42.915641	-117.497988	P	AROCK	41	045
97903	+44.248595	-117.563891		BROGAN	41	045
97904	+43.019785	-119.069624		DREWSEY	41	025
97905	+44.498826	-117.412907	P	DURKEE	41	001
97906	+43.830263	-117.626175		HARPER	41	045
97907	+44.432748	-117.389163		HUNTINGTON	41	001
97908	+44.341058	-117.818949		IRONSIDE	41	045
97909	+44.216093	-117.481258		JAMIESON	41	045
97910	+42.951169	-117.469061		JORDAN VALLEY	41	045
97911	+43.820762	-118.036522		JUNTURA	41	045
97913	+43.627554	-117.207823		NYSSA	41	045
97914	+44.093127	-117.079896		ONTARIO	41	045
97917	+43.509919	-118.098586	P	RIVERSIDE	41	045
97918	+44.052329	-117.283258		VALE	41	045
97920	+43.966853	-117.709928	P	WESTFALL	41	045
98001	+47.465495	-121.821908		AUBURN	53	033
98002	+47.315422	-122.204230		AUBURN	53	033
98003	+47.432251	-121.803388		FEDERAL WAY	53	033
98004	+47.615471	-122.207221		BELLEVUE	53	033
98005	+47.620471	-122.178883		BELLEVUE	53	033
98006	+47.551771	-122.144727		BELLEVUE	53	033
98007	+47.620152	-122.142282		BELLEVUE	53	033
98008	+47.605867	-122.111082		BELLEVUE	53	033
98009	+47.432251	-121.803388	P	BELLEVUE	53	033
98010	+47.310568	-121.998721		BLACK DIAMOND	53	033
98011	+47.750689	-122.214376		BOTHELL	53	033
98012	+47.840068	-122.197238		BOTHELL	53	061
98013	+47.432251	-121.803388	P	BURTON	53	033
98014	+47.661862	-121.927236		CARNATION	53	033
98015	+47.432251	-121.803388	P	BELLEVUE	53	033
98019	+47.734590	-121.931974		DUVALL	53	033
98020	+47.806068	-122.372401		EDMONDS	53	061
98021	+47.794519	-122.194276		BOTHELL	53	061
98022	+47.234107	-121.903936		ENUMCLAW	53	033
98023	+47.775627	-122.240337		FEDERAL WAY	53	033
98024	+47.483051	-121.987813		FALL CITY	53	033
98025	+47.591564	-122.056013	P	HOBART	53	033
98026	+47.835318	-122.326981		EDMONDS	53	061
98027	+47.497419	-122.010699		ISSAQUAH	53	033
98028	+47.754219	-122.124643		KENMORE	53	033
98029	+47.565587	-122.025754		ISSAQUAH	53	033
98031	+47.379972	-122.165380		KENT	53	033
98032	+47.432251	-121.803388		KENT	53	033
98033	+47.673263	-122.187029		KIRKLAND	53	033
98034	+47.725139	-122.205646		KIRKLAND	53	033
98035	+47.432251	-121.803388	P	KENT	53	033
98036	+47.804869	-122.285481		LYNNWOOD	53	061
98037	+47.857022	-122.283010		LYNNWOOD	53	061
98038	+47.409304	-121.969445		MAPLE VALLEY	53	033
98039	+47.626920	-122.231389		MEDINA	53	033
98040	+47.560250	-122.228083		MERCER ISLAND	53	033
98041	+47.432251	-121.803388	P	BOTHELL	53	033
98042	+47.353456	-122.091718		KENT	53	033
98043	+47.793269	-122.307640		MOUNTLAKE TERRACE	53	061
98045	+47.467224	-121.687506		NORTH BEND	53	033
98046	+48.037258	-121.682271	P	LYNNWOOD	53	061
98047	+47.432251	-121.803388		PACIFIC	53	033
98050	+47.536015	-121.931195	P	PRESTON	53	033
98051	+47.274764	-121.932232		RAVENSDALE	53	033
98052	+47.678756	-122.121034		REDMOND	53	033
98053	+47.648626	-122.021060		REDMOND	53	033
98054	+47.432251	-121.803388	P	REDONDO	53	033
98055	+47.485348	-122.029670		RENTON	53	033
98056	+47.514671	-122.186447		RENTON	53	033
98057	+47.432251	-121.803388	P	RENTON	53	033
98058	+47.432927	-122.117999		RENTON	53	033
98059	+47.505822	-122.115699		RENTON	53	033
98060	+47.432251	-121.803388	P	SEATTLE	53	033
98061	+47.680763	-122.576199	P	ROLLINGBAY	53	035
98062	+47.432251	-121.803388	P	SEAHURST	53	033
98063	+47.432251	-121.803388	P	FEDERAL WAY	53	033
98064	+47.432251	-121.803388	P	KENT	53	033
98065	+47.534473	-121.816158		SNOQUALMIE	53	033
98068	+47.445171	-121.431033	P	SNOQUALMIE PASS	53	033
98070	+47.432251	-121.803388		VASHON	53	033
98071	+47.432251	-121.803388	P	AUBURN	53	033
98072	+47.740741	-122.090874		WOODINVILLE	53	033
98073	+47.432251	-121.803388	P	REDMOND	53	033
98082	+47.432251	-121.803388	P	BOTHELL	53	033
98083	+47.432251	-121.803388	P	KIRKLAND	53	033
98092	+47.288362	-122.097976		AUBURN	53	033
98093	+47.311041	-122.113791	P	FEDERAL WAY	53	033
98101	+47.432251	-121.803388		SEATTLE	53	033
98102	+47.432251	-121.803388		SEATTLE	53	033
98103	+47.432251	-121.803388		SEATTLE	53	033
98104	+47.432251	-121.803388		SEATTLE	53	033
98105	+47.432251	-121.803388		SEATTLE	53	033
98106	+47.432251	-121.803388		SEATTLE	53	033
98107	+47.432251	-121.803388		SEATTLE	53	033
98108	+47.432251	-121.803388		SEATTLE	53	033
98109	+47.583868	-122.052333		SEATTLE	53	033
98110	+47.647774	-122.538016		BAINBRIDGE ISLAND	53	035
98111	+47.432251	-121.803388	P	SEATTLE	53	033
98112	+47.432251	-121.803388		SEATTLE	53	033
98114	+47.432251	-121.803388	P	SEATTLE	53	033
98115	+47.432251	-121.803388		SEATTLE	53	033
98116	+47.432251	-121.803388		SEATTLE	53	033
98117	+47.432251	-121.803388		SEATTLE	53	033
98118	+47.432251	-121.803388		SEATTLE	53	033
98119	+47.432251	-121.803388		SEATTLE	53	033
98121	+47.432251	-121.803388		SEATTLE	53	033
98122	+47.432251	-121.803388		SEATTLE	53	033
98124	+47.432251	-121.803388	P	SEATTLE	53	033
98125	+47.432251	-121.803388		SEATTLE	53	033
98126	+47.432251	-121.803388		SEATTLE	53	033
98129	+47.432251	-121.803388	U	SEATTLE	53	033
98130	+47.432251	-121.803388		SEATTLE	53	033
98131	+47.432251	-121.803388		SEATTLE	53	033
98132	+47.432251	-121.803388		SEATTLE	53	033
98133	+47.432251	-121.803388		SEATTLE	53	033
98134	+47.432251	-121.803388		SEATTLE	53	033
98136	+47.432251	-121.803388		SEATTLE	53	033
98138	+47.432251	-121.803388	P	SEATTLE	53	033
98140	+47.432251	-121.803388		SEATTLE	53	033
98144	+47.432251	-121.803388		SEATTLE	53	033
98145	+47.432251	-121.803388	P	SEATTLE	53	033
98146	+47.432251	-121.803388		SEATTLE	53	033
98148	+47.432251	-121.803388		SEATTLE	53	033
98150	+47.432251	-121.803388		SEATTLE	53	033
98151	+47.432251	-121.803388	U	SEATTLE	53	033
98154	+47.432251	-121.803388		SEATTLE	53	033
98155	+47.767169	-122.259737		SEATTLE	53	033
98158	+47.432251	-121.803388		SEATTLE	53	033
98160	+47.432251	-121.803388	P	SEATTLE	53	033
98161	+47.432251	-121.803388		SEATTLE	53	033
98164	+47.432251	-121.803388		SEATTLE	53	033
98166	+47.432251	-121.803388		SEATTLE	53	033
98168	+47.432251	-121.803388		SEATTLE	53	033
98171	+47.432251	-121.803388	P	SEATTLE	53	033
98174	+47.432251	-121.803388		SEATTLE	53	033
98177	+47.432251	-121.803388		SEATTLE	53	033
98178	+47.492385	-122.235856		SEATTLE	53	033
98181	+47.432251	-121.803388	U	SEATTLE	53	033
98184	+47.432251	-121.803388	U	SEATTLE	53	033
98185	+47.432251	-121.803388	U	SEATTLE	53	033
98188	+47.432251	-121.803388		SEATTLE	53	033
98190	+47.432251	-121.803388	U	SEATTLE	53	033
98191	+47.432251	-121.803388	U	SEATTLE	53	033
98195	+47.432251	-121.803388	U	SEATTLE	53	033
98198	+47.432251	-121.803388		SEATTLE	53	033
98199	+47.776875	-122.264256		SEATTLE	53	033
98201	+47.988661	-122.199795		EVERETT	53	061
98203	+47.946017	-122.231795		EVERETT	53	061
98204	+47.899696	-122.255522		EVERETT	53	061
98205	+47.953523	-122.123325		EVERETT	53	061
98206	+47.859918	-122.284785	P	EVERETT	53	061
98207	+48.037258	-121.682271	U	EVERETT	53	061
98208	+47.897284	-122.190392		EVERETT	53	061
98220	+48.688554	-122.186966		ACME	53	073
98221	+48.499172	-122.607111		ANACORTES	53	057
98222	+48.610644	-122.921551		BLAKELY ISLAND	53	055
98223	+48.181498	-121.959469		ARLINGTON	53	061
98224	+47.767103	-121.481395	P	BARING	53	033
98225	+48.747687	-122.454297		BELLINGHAM	53	073
98226	+48.768396	-122.486483		BELLINGHAM	53	073
98227	+48.814753	-121.988548	P	BELLINGHAM	53	073
98228	+48.814753	-121.988548	P	BELLINGHAM	53	073
98230	+48.935767	-122.366448		BLAINE	53	073
98231	+48.814753	-121.988548	P	BLAINE	53	073
98232	+48.565955	-122.448358		BOW	53	057
98233	+48.533616	-122.362337		BURLINGTON	53	057
98235	+48.470099	-122.238754	P	CLEARLAKE	53	057
98236	+47.956934	-122.417721		CLINTON	53	029
98237	+48.508868	-121.697178		CONCRETE	53	057
98238	+48.340002	-122.345571	P	CONWAY	53	057
98239	+48.189400	-122.667650		COUPEVILLE	53	029
98240	+48.941068	-122.625235		CUSTER	53	073
98241	+48.239542	-121.589209		DARRINGTON	53	061
98243	+48.557824	-122.983742	P	DEER HARBOR	53	055
98244	+48.801770	-122.091834		DEMING	53	073
98245	+48.659128	-122.867603		EASTSOUND	53	055
98246	+48.558127	-121.417034		BOW	53	057
98247	+48.904384	-122.321834		EVERSON	53	073
98248	+48.861113	-122.608561		FERNDALE	53	073
98249	+48.019581	-122.540489		FREELAND	53	029
98250	+48.538181	-123.068323		FRIDAY HARBOR	53	055
98251	+47.833114	-121.636528		GOLD BAR	53	061
98252	+48.074894	-121.798489		GRANITE FALLS	53	061
98253	+48.100424	-122.576120		GREENBANK	53	029
98255	+48.525461	-121.988700	P	HAMILTON	53	057
98256	+47.811790	-121.549712	P	INDEX	53	061
98257	+48.414123	-122.508364		LA CONNER	53	057
98258	+48.046751	-122.056379		LAKE STEVENS	53	061
98259	+48.037258	-121.682271	P	NORTH LAKEWOOD	53	061
98260	+48.031815	-122.458831		LANGLEY	53	029
98261	+48.498773	-122.874334		LOPEZ ISLAND	53	055
98262	+48.713022	-122.676470		LUMMI ISLAND	53	073
98263	+48.534462	-122.058644	P	LYMAN	53	057
98264	+48.932328	-122.436249		LYNDEN	53	073
98266	+48.853213	-122.247881	P	MAPLE FALLS	53	073
98267	+48.537813	-121.473840		MARBLEMOUNT	53	057
98270	+48.049576	-122.161951		MARYSVILLE	53	061
98271	+48.079149	-122.234168		MARYSVILLE	53	061
98272	+47.863149	-121.884330		MONROE	53	061
98273	+48.435248	-122.208184		MOUNT VERNON	53	057
98274	+48.364253	-122.140311		MOUNT VERNON	53	057
98275	+47.912402	-122.302114		MUKILTEO	53	061
98276	+48.834208	-122.335734	P	NOOKSACK	53	073
98277	+48.319858	-122.629353		OAK HARBOR	53	029
98278	+48.310127	-122.655862	U	OAK HARBOR	53	029
98279	+48.557824	-122.983742		OLGA	53	055
98280	+48.590114	-122.940972	P	ORCAS	53	055
98281	+48.987386	-123.058243		POINT ROBERTS	53	073
98283	+48.428261	-121.609872		ROCKPORT	53	057
98284	+48.486147	-122.137243		SEDRO WOOLLEY	53	057
98286	+48.557824	-122.983742	P	SHAW ISLAND	53	055
98287	+48.037258	-121.682271	P	SILVANA	53	061
98288	+47.722245	-121.369352	P	SKYKOMISH	53	033
98290	+47.954558	-122.014722		SNOHOMISH	53	061
98291	+47.909511	-122.050108	P	SNOHOMISH	53	061
98292	+48.080148	-122.106400		STANWOOD	53	061
98293	+47.870275	-121.768490	P	STARTUP	53	061
98294	+47.869494	-121.731275		SULTAN	53	061
98295	+48.953377	-122.198860		SUMAS	53	073
98296	+47.857915	-122.092025		SNOHOMISH	53	061
98297	+48.557824	-122.983742	P	WALDRON	53	055
98303	+47.156263	-122.706706		ANDERSON ISLAND	53	053
98304	+46.752611	-122.055170		ASHFORD	53	053
98305	+48.006094	-124.360572		BEAVER	53	009
98310	+47.606478	-122.634712		BREMERTON	53	035
98311	+47.627129	-122.637276		BREMERTON	53	035
98312	+47.578921	-122.798590		BREMERTON	53	035
98314	+47.559317	-122.649150	U	BREMERTON	53	035
98315	+47.690048	-122.712678		SILVERDALE	53	035
98320	+47.698291	-122.943809		BRINNON	53	031
98321	+47.152347	-122.079177		BUCKLEY	53	053
98322	+47.687971	-122.729304	P	BURLEY	53	035
98323	+47.052210	-122.025502		CARBONADO	53	053
98324	+48.183150	-123.872972	P	CARLSBORG	53	009
98325	+47.915272	-122.815701		CHIMACUM	53	031
98326	+48.199745	-124.390233		CLALLAM BAY	53	009
98327	+47.090904	-122.656691		DUPONT	53	053
98328	+46.904844	-122.301410		EATONVILLE	53	053
98329	+47.369501	-122.715346		GIG HARBOR	53	053
98330	+46.777707	-122.202297		ELBE	53	053
98331	+47.976301	-124.369332		FORKS	53	009
98332	+47.363745	-122.603703		GIG HARBOR	53	053
98333	+47.248013	-122.628989		FOX ISLAND	53	053
98335	+47.293619	-122.623504		GIG HARBOR	53	053
98336	+46.539120	-122.100372		GLENOMA	53	041
98337	+47.568617	-122.637350		BREMERTON	53	035
98338	+46.966080	-122.384322		GRAHAM	53	053
98339	+47.955331	-122.791259		PORT HADLOCK	53	031
98340	+47.868952	-122.557486		HANSVILLE	53	035
98342	+47.753544	-122.566561		INDIANOLA	53	035
98343	+48.183150	-123.872972	P	JOYCE	53	009
98344	+46.989916	-122.222642	P	KAPOWSIN	53	053
98345	+47.698025	-122.625529	P	KEYPORT	53	035
98346	+47.834483	-122.547078		KINGSTON	53	035
98348	+47.066193	-122.113223	P	LA GRANDE	53	053
98349	+47.288589	-122.777592		LAKEBAY	53	053
98350	+47.905203	-124.626080	P	LA PUSH	53	009
98351	+47.207364	-122.772012		LONGBRANCH	53	053
98352	+47.066193	-122.113223	U	SUMNER	53	053
98353	+47.595155	-122.622513	P	MANCHESTER	53	035
98354	+47.245769	-122.311073		MILTON	53	053
98355	+46.713843	-122.093813		MINERAL	53	041
98356	+46.591038	-122.068418		MORTON	53	041
98357	+48.327961	-124.615051	P	NEAH BAY	53	009
98358	+48.057776	-122.691213		NORDLAND	53	031
98359	+47.435986	-122.580554		OLALLA	53	035
98360	+47.006578	-122.118676		ORTING	53	053
98361	+46.621697	-121.652807		PACKWOOD	53	041
98362	+48.051108	-123.360411		PORT ANGELES	53	009
98363	+48.055733	-123.917840		PORT ANGELES	53	009
98364	+47.834431	-122.592763	P	PORT GAMBLE	53	035
98365	+47.911892	-122.709606		PORT LUDLOW	53	031
98366	+47.542664	-122.587102		PORT ORCHARD	53	035
98367	+47.470651	-122.650972		PORT ORCHARD	53	035
98368	+48.018572	-122.849683		PORT TOWNSEND	53	031
98370	+47.751046	-122.614094		POULSBO	53	035
98371	+47.212822	-122.317148		PUYALLUP	53	053
98372	+47.197581	-122.162076		PUYALLUP	53	053
98373	+47.145817	-122.309704		PUYALLUP	53	053
98374	+47.139095	-122.258646		PUYALLUP	53	053
98375	+47.098845	-122.363930		PUYALLUP	53	053
98376	+47.828495	-122.838769		QUILCENE	53	031
98377	+46.516754	-121.894411		RANDLE	53	041
98378	+47.687971	-122.729304	P	RETSIL	53	035
98380	+47.591261	-122.868581		SEABECK	53	035
98381	+48.288633	-124.397803		SEKIU	53	009
98382	+48.067730	-123.080362		SEQUIM	53	009
98383	+47.672498	-122.707982		SILVERDALE	53	035
98384	+47.521803	-122.539637	P	SOUTH COLBY	53	035
98385	+47.138271	-122.096799	P	SOUTH PRAIRIE	53	053
98386	+47.510370	-122.499139	P	SOUTHWORTH	53	035
98387	+47.058452	-122.416480		SPANAWAY	53	053
98388	+47.132671	-122.331781		STEILACOOM	53	053
98390	+47.176966	-122.159820		SUMNER	53	053
98392	+47.732624	-122.564557		SUQUAMISH	53	035
98393	+47.626717	-122.649953	P	TRACYTON	53	035
98394	+47.311117	-122.772503		VAUGHN	53	053
98395	+47.266017	-122.832799	P	WAUNA	53	053
98396	+47.109524	-122.037015	P	WILKESON	53	053
98397	+47.066193	-122.113223	P	LONGMIRE	53	053
98398	+47.066193	-122.113223	P	PARADISE INN	53	053
98401	+47.253671	-122.444335	P	TACOMA	53	053
98402	+47.261502	-122.463308		TACOMA	53	053
98403	+47.265371	-122.457087		TACOMA	53	053
98404	+47.209131	-122.397929		TACOMA	53	053
98405	+47.247871	-122.472793		TACOMA	53	053
98406	+47.259216	-122.509235		TACOMA	53	053
98407	+47.287606	-122.500486		TACOMA	53	053
98408	+47.206871	-122.448534		TACOMA	53	053
98409	+47.205777	-122.321095		TACOMA	53	053
98411	+47.066193	-122.113223	P	TACOMA	53	053
98412	+47.066193	-122.113223	P	TACOMA	53	053
98413	+47.066193	-122.113223		TACOMA	53	053
98415	+47.066193	-122.113223	P	TACOMA	53	053
98416	+47.264577	-122.482076	U	TACOMA	53	053
98418	+47.066193	-122.113223	P	TACOMA	53	053
98421	+47.254021	-122.400133		TACOMA	53	053
98422	+47.283379	-122.388781		TACOMA	53	053
98424	+47.232513	-122.359432		TACOMA	53	053
98430	+47.066193	-122.113223	U	CAMP MURRAY	53	053
98431	+47.066193	-122.113223	U	TACOMA	53	053
98433	+47.126735	-122.491749		TACOMA	53	053
98434	+47.066193	-122.113223	U	TACOMA	53	053
98438	+47.151297	-122.567631	P	TACOMA	53	053
98439	+47.128671	-122.510316		LAKEWOOD	53	053
98442	+47.308061	-122.418495	P	TACOMA	53	053
98443	+47.207371	-122.373466		TACOMA	53	053
98444	+47.146371	-122.457172		TACOMA	53	053
98445	+47.129145	-122.409355		TACOMA	53	053
98446	+47.128485	-122.373631		TACOMA	53	053
98447	+47.066193	-122.113223	U	TACOMA	53	053
98450	+47.066193	-122.113223	U	TACOMA	53	053
98455	+47.066193	-122.113223	U	TACOMA	53	053
98460	+47.066193	-122.113223	U	TACOMA	53	053
98464	+47.066193	-122.113223	P	TACOMA	53	053
98465	+47.254749	-122.530336		TACOMA	53	053
98466	+47.243075	-122.539360		TACOMA	53	053
98467	+47.187170	-122.532335		UNIVERSITY PLACE	53	053
98471	+47.066193	-122.113223	U	TACOMA	53	053
98477	+47.066193	-122.113223	U	TACOMA	53	053
98481	+47.066193	-122.113223	U	TACOMA	53	053
98492	+47.066193	-122.113223	P	LAKEWOOD	53	053
98493	+47.066193	-122.113223	U	TACOMA	53	053
98494	+47.066193	-122.113223	P	TACOMA	53	053
98497	+47.066193	-122.113223	P	LAKEWOOD	53	053
98498	+47.159149	-122.548486		LAKEWOOD	53	053
98499	+47.167720	-122.502360		LAKEWOOD	53	053
98501	+46.984767	-122.869079		OLYMPIA	53	067
98502	+47.104269	-123.055153		OLYMPIA	53	067
